Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
EPH-Ephrin Signaling R-HSA-2682334	19/91	0.01584897963039569	0.14063448212663973	0	0	1.8588439955106622	7.70425805850523	PSENEN;LYN;EPHA10;SRC;ARHGEF28;ITSN1;LIMK1;AP2A1;KALRN;DNM1;PTK2;APH1A;CDC42;MYH9;MYH11;MYH10;EPHB4;EPHA3;EPHA2
Signaling By TGF-beta Receptor Complex R-HSA-170834	19/91	0.01584897963039569	0.14063448212663973	0	0	1.8588439955106622	7.70425805850523	PPP1R15A;WWTR1;SMAD3;CCNT1;ITGB5;SMURF2;TGFB3;ATP1B4;CBL;MTMR4;FKBP1A;NCOR1;COL1A2;MYC;ITGB8;ITGAV;E2F4;RPS27A;MAPK3
Golgi Associated Vesicle Biogenesis R-HSA-432722	13/55	0.015865032190950774	0.14063448212663973	0	0	2.178768161839504	9.028026167073955	TPD52;TBC1D8B;HOMER2;AP1B1;HIP1R;ARRB1;AP3B1;TPD52L1;TGOLN2;BLOC1S6;AP1S3;VAMP2;SH3D19
Chylomicron Clearance R-HSA-8964026	3/5	0.015931236892640286	0.14063448212663973	0	0	10.540345242874348	43.63147994638391	APOE;LDLRAP1;LDLR
PTK6 Expression R-HSA-8849473	3/5	0.015931236892640286	0.14063448212663973	0	0	10.540345242874348	43.63147994638391	EPAS1;HIF1A;PELP1
RUNX3 Regulates BCL2L11 (BIM) Transcription R-HSA-8952158	3/5	0.015931236892640286	0.14063448212663973	0	0	10.540345242874348	43.63147994638391	BCL2L11;SMAD3;RUNX3
TFAP2 (AP-2) Family Regulates Transcription Of Cell Cycle Factors R-HSA-8866911	3/5	0.015931236892640286	0.14063448212663973	0	0	10.540345242874348	43.63147994638391	KDM5B;CDKN1A;MYC
SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232	31/168	0.015985056009557602	0.14063448212663973	0	0	1.595701047028874	6.599980684499779	POM121;THRB;NUP188;THRA;RORA;BRCA1;AURKB;POM121C;SUMO2;NUP43;PPARGC1A;PIAS4;SUZ12;PIAS3;DAXX;CBX5;PHC1;NUP210;CBX4;NUP153;ESR1;HIC1;PIAS2;PML;HIPK2;NFKBIA;NR5A2;RARA;NUP98;PPARA;TP53
ESR-mediated Signaling R-HSA-8939211	34/188	0.01614006754881142	0.14124694034779942	0	0	1.5573012353500157	6.426126353758172	KANK1;CCNT1;SRC;PIK3R3;PIK3R2;GATA3;YY1;GNG2;CCND1;AKT2;MYC;GNG7;S1PR3;POLR2J;MAPK3;TLE3;POU2F1;CAV2;KCNH8;NCOA3;SPHK1;GREB1;GNG12;ESR1;PTK2;USF1;UHMK1;MOV10;CXCL12;NR5A2;BCL2;FOSB;CALM1;FKBP5
ERKs Are Inactivated R-HSA-202670	5/13	0.016280982898940078	0.14173024060445732	0	0	4.393832864604259	18.09273843234021	DUSP3;PPP2R1A;PPP2R5D;DUSP7;MAPK3
RHOC GTPase Cycle R-HSA-9013106	16/73	0.016450736448558767	0.1424582098739068	0	0	1.9765798677484672	8.118574567025963	ARHGEF10;STARD13;ARHGEF28;RHOC;IQGAP3;ARHGAP35;FMNL3;VANGL1;PREX1;ARHGAP32;DIAPH1;DIAPH3;ARHGDIA;DLC1;FLOT2;TMPO
TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789	11/44	0.016934880917691207	0.1458869429055274	0	0	2.3456839844274397	9.56659023665916	PPP1R15A;FKBP1A;SMAD3;ITGB5;SMURF2;TGFB3;ITGB8;ITGAV;CBL;MTMR4;RPS27A
Signaling By ROBO Receptors R-HSA-376176	37/209	0.017242700547656028	0.1477690502892387	0	0	1.5176335292614362	6.1621481619818335	RPL4;ROBO2;RPL31;SRC;RPL34;RPLP1;TMPRSS4;RPL36A;GSPT1;ROBO1;CDC42;RPS16;FLRT3;DAG1;RPL14;ABL1;SLIT3;PSMF1;SLIT2;RPS11;RPS27A;PRKACB;SRGAP1;RPS13;RPL19;CAP1;RPL23;RPL13A;RPSA;RPL3L;PSMB8;PSMB9;ENAH;CXCL12;RNPS1;RPS20;PABPC1
Notch-HLH Transcription Pathway R-HSA-350054	8/28	0.01799894595578033	0.15345493098381785	0	0	2.813515687851971	11.303136319403377	NOTCH2;HDAC5;KAT2A;NCOR1;MAML2;TBL1X;MAMLD1;HDAC6
LDL Clearance R-HSA-8964038	6/18	0.018313652899229593	0.15454480558839667	0	0	3.5156752411575565	14.063082194722128	SOAT1;AP2A1;LSR;LDLRAP1;CES3;LDLR
Regulation Of Signaling By CBL R-HSA-912631	6/18	0.018313652899229593	0.15454480558839667	0	0	3.5156752411575565	14.063082194722128	LYN;HCK;RAPGEF1;PIK3R3;PIK3R2;CBL
SARS-CoV Infections R-HSA-9679506	60/369	0.0185540662557174	0.15486656840455246	0	0	1.3719076832255028	5.46988690255946	GSK3B;GSK3A;NUP188;PRKCSH;AP2A1;MAGT1;CYSLTR1;RPS16;AKT2;TRIM25;HMG20B;RPS11;B2M;GOLGA7;JAK3;RPS13;NUP210;ITGA4;TUBB;HLA-B;HLA-C;RPSA;HSPG2;IL17RA;PARP8;TLR9;TLR7;GEMIN6;NUP98;MASP1;POM121;SDC3;ATP1A4;CD79A;FUT8;LARP1;POM121C;S1PR1;GPC2;RIPK1;NUP43;RPS27A;ST3GAL2;BRD4;SEC24A;STAT2;NUP153;PTPN11;GATAD2B;GATAD2A;PARP10;FKBP1A;TJP1;MGAT4C;MAVS;ZDHHC9;RPS20;TAB2;PTPN6;SEC24D
Miscellaneous Transport And Binding Events R-HSA-5223345	7/23	0.018615611859144135	0.15486656840455246	0	0	3.0767490952955368	12.25701367849489	ANKH;NIPAL2;LRRC8C;LRRC8D;MAGT1;LRRC8B;ADD2
SUMOylation Of Ubiquitinylation Proteins R-HSA-3232142	10/39	0.01872630815049002	0.15486656840455246	0	0	2.426148037092565	9.650794476968768	PIAS4;POM121;NUP188;POM121C;NUP210;NUP43;NUP153;NUP98;PIAS2;PML
Signaling By FGFR3 R-HSA-5654741	10/39	0.01872630815049002	0.15486656840455246	0	0	2.426148037092565	9.650794476968768	FGF5;FGF9;SRC;PPP2R1A;MKNK1;PTPN11;CBL;RPS27A;FGF13;MAPK3
Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957	22/112	0.0198073952269961	0.1618206054024242	0	0	1.7221862639338368	6.753897724368731	RPL4;RPL31;RPL34;RPL23;RPLP1;RPL36A;RPL13A;RPSA;SMG7;GSPT1;RPL3L;RPS16;PPP2R1A;RPL14;RNPS1;RPS20;PABPC1;RPS11;DCP1A;RPS27A;RPS13;RPL19
Heme Signaling R-HSA-9707616	11/45	0.01995852690574035	0.1618206054024242	0	0	2.2765629812134276	8.91069246280585	SLC46A1;CRTC3;NCOR1;HMOX1;RORA;TBL1X;NR1D1;CLEC1B;PPARA;MEF2D;PPARGC1A
Regulation Of Complement Cascade R-HSA-977606	11/45	0.01995852690574035	0.1618206054024242	0	0	2.2765629812134276	8.91069246280585	C3;C5;CFH;CFHR1;C5AR2;CD19;AKR1C1;C5AR1;CFHR3;CPNE2;CLU
SUMOylation Of DNA Replication Proteins R-HSA-4615885	11/45	0.01995852690574035	0.1618206054024242	0	0	2.2765629812134276	8.91069246280585	PIAS4;PIAS3;POM121;NUP188;POM121C;NUP210;SUMO2;NUP43;NUP153;NUP98;AURKB
Post-translational Protein Phosphorylation R-HSA-8957275	21/106	0.020533396981507947	0.1654253304844468	0	0	1.7404010370828478	6.762680830252717	SERPINA1;WFS1;PRKCSH;GOLM1;APLP2;TMEM132A;LAMC1;PRSS23;SGPP2;F5;C3;TGOLN2;CST3;PPP3CA;TF;VCAN;STC2;NUCB1;TRIM26;IGFBP7;APOE
Signaling By WNT R-HSA-195721	49/294	0.020603154824544157	0.1654253304844468	0	0	1.4119427402862985	5.481600928122606	GSK3B;CHD8;AP2A1;RORA;ARRB2;CDC73;PPP3CA;PPP2R1A;AKT2;MYC;RUVBL1;BTRC;SOX4;TLE3;TLE1;NCOA3;SOX13;KREMEN1;PPP2R5B;PPP2R5D;RUNX3;PLCB1;KMT2D;TNKS;LEF1;ITPR1;CXXC4;SNX3;PPP3R1;GNG2;GNG7;PSMF1;RPS27A;WNT1;BCL9L;TCF7L2;TCF7L1;SMURF2;FZD4;PDE6G;WNT7B;NFATC1;GNG12;PSMB8;PSMB9;MOV10;BCL9;CALM1;LGR6
Signaling By TGFB Family Members R-HSA-9006936	23/119	0.020940434212399394	0.16655468296468845	0	0	1.6880395926075813	6.52608486200944	PPP1R15A;SMAD1;WWTR1;SMAD3;CCNT1;SMURF2;ITGB5;TGFB3;NOG;ATP1B4;MTMR4;SMAD6;CBL;DRAP1;FKBP1A;COL1A2;NCOR1;MYC;ITGB8;ITGAV;E2F4;RPS27A;MAPK3
Signaling By NTRKs R-HSA-166520	25/132	0.021046092320823866	0.16655468296468845	0	0	1.646491257953767	6.35716922248352	DOCK3;PTPRS;RALB;IRS1;SRC;PIK3R2;AP2A1;PCSK6;PCSK5;PPP2R1A;MEF2D;MAP2K5;MAPK3;NTRK2;DUSP3;KCNH8;NTRK3;PPP2R5D;PTPN11;DNM1;DUSP7;TF;ADORA2A;RAPGEF1;FOSB
SUMOylation Of Chromatin Organization Proteins R-HSA-4551638	13/57	0.021159703512929704	0.16655468296468845	0	0	2.0794950716353378	8.017819071810273	SUZ12;POM121;CBX5;PHC1;NUP188;NUP210;CBX4;NUP153;PIAS2;POM121C;SUMO2;NUP43;NUP98
Circadian Clock R-HSA-400253	15/69	0.02124730236127525	0.16655468296468845	0	0	1.9555376271794183	7.531802723182688	CRTC3;RORA;NR1D1;KLF15;HIF1A;PER1;NCOR1;BHLHE40;CRY1;TBL1X;BTRC;PPARA;RPS27A;MEF2D;PPARGC1A
Glycolysis R-HSA-70171	15/69	0.02124730236127525	0.16655468296468845	0	0	1.9555376271794183	7.531802723182688	PFKFB2;MAP4K2;POM121;PFKFB3;NUP188;NUP210;PPP2R5D;NUP153;ENO3;POM121C;PPP2R1A;NUP43;NUP98;PRKACB;PFKM
Signaling By GPCR R-HSA-372790	104/689	0.02154200069360428	0.16806825069444095	0	0	1.258651789865179	4.830391823930739	CHRM3;DGKE;OXTR;VIPR1;ITSN1;CHRM5;HTR4;CXCL16;PREX1;CYSLTR1;RGS3;PPP2R1A;AKT2;PRKACB;TIAM2;DGKI;DGKH;CALCRL;PDE1C;PDE1B;C5AR2;C5AR1;ITPR1;PIK3R3;LPAR3;PIK3R2;ADRB2;KALRN;PIK3R5;C3;C5;PPP3R1;TBXA2R;HRH2;CPAMD8;GRK6;PCDHA4;ECT2;WNT1;CCR1;FZD4;PTCH1;ARHGEF38;PTCH2;PPBP;GNG12;CXCL12;GNAL;LPAR5;PNOC;PDE3A;GNAS;PLXNB1;CALM1;GLP1R;ARRB1;ARRB2;PIK3CG;LTB4R;PPP3CA;C1QTNF1;PDE4B;PDE4A;CCR7;GPSM3;GPR39;ARHGEF10;PLEKHG2;GPBAR1;PPP2R5D;RHOC;SSTR2;ADORA2A;ARHGEF3;ARHGEF4;ARHGEF2;PLCB1;RGR;AGXT;CX3CR1;OPRD1;RGS18;RGS19;SRC;CXCR5;ADCY1;CDC42;PROKR2;GNG2;CXCR3;GNG7;CCL4;P2RY1;CXCR2;CCL3;S1PR1;S1PR3;MAPK3;P2RY13;CCL22;WNT7B;SAA2;ACKR2;CCL28
Adherens Junctions Interactions R-HSA-418990	8/29	0.02220929618196149	0.17122212286180663	0	0	2.679385511243918	10.201075297761255	CDH6;FZR1;CADM1;CADM2;CDH10;CDH13;CDH17;CDH18
FCERI Mediated Ca+2 Mobilization R-HSA-2871809	8/29	0.02220929618196149	0.17122212286180663	0	0	2.679385511243918	10.201075297761255	LYN;ITK;PPP3CA;PPP3R1;ITPR1;NFATC1;LCP2;CALM1
Signaling By FGFR4 R-HSA-5654743	10/40	0.02225680557151658	0.17122212286180663	0	0	2.3451422436929685	8.923518219866873	FGF9;SRC;PPP2R1A;MKNK1;PTPN11;CBL;RPS27A;FGF13;FGFR4;MAPK3
Glycogen Breakdown (Glycogenolysis) R-HSA-70221	5/14	0.022773135305478052	0.17278332933605825	0	0	3.9054060086603277	14.77092394771183	PYGB;GAA;PHKA1;PYGM;CALM1
RUNX3 Regulates NOTCH Signaling R-HSA-8941856	5/14	0.022773135305478052	0.17278332933605825	0	0	3.9054060086603277	14.77092394771183	KAT2A;JAG1;MAML2;RUNX3;MAMLD1
SEMA3A-Plexin Repulsion Signaling By Inhibiting Integrin Adhesion R-HSA-399955	5/14	0.022773135305478052	0.17278332933605825	0	0	3.9054060086603277	14.77092394771183	SEMA3A;PLXNA2;PLXNA1;PIP5K1C;PLXNA4
Glycosaminoglycan Metabolism R-HSA-1630316	23/120	0.022944413142858954	0.1729146686260658	0	0	1.6705411641015158	6.305759671361809	HS3ST3B1;CHST6;IDUA;SDC3;XYLT2;STAB2;XYLT1;PRELP;HSPG2;SLC9A1;SGSH;NDST2;VCAN;B3GNT7;NDST3;CHST15;GPC2;CHST13;ST3GAL6;HPSE;ARSB;ST3GAL2;CD44
PI Metabolism R-HSA-1483255	17/82	0.023148847952482104	0.1729146686260658	0	0	1.8415390826371851	6.934886779246537	MTMR1;MTMR3;PLEKHA2;PLEKHA5;PIK3R3;PIK3R2;SYNJ2;GDPD5;MTMR4;PTPN13;PIK3CG;PIK3C2B;PIK3R5;INPP5D;TNFAIP8L1;PIP5K1C;PNPLA6
Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638	7/24	0.02352224935965224	0.1729146686260658	0	0	2.895598287565931	10.857939142198633	CCND1;KCNH8;AKT2;BCL2;PTK2;UHMK1;MAPK3
Glycogen Metabolism R-HSA-8982491	7/24	0.02352224935965224	0.1729146686260658	0	0	2.895598287565931	10.857939142198633	PYGB;GYS1;GAA;PHKA1;PYGM;CALM1;RPS27A
Growth Hormone Receptor Signaling R-HSA-982772	7/24	0.02352224935965224	0.1729146686260658	0	0	2.895598287565931	10.857939142198633	LYN;GHR;PTPN1;IRS1;PTPN6;PRLR;MAPK3
RUNX2 Regulates Osteoblast Differentiation R-HSA-8940973	7/24	0.02352224935965224	0.1729146686260658	0	0	2.895598287565931	10.857939142198633	COL1A1;WWTR1;SRC;ABL1;HDAC6;RUNX2;MAPK3
Sema4D In Semaphorin Signaling R-HSA-400685	7/24	0.02352224935965224	0.1729146686260658	0	0	2.895598287565931	10.857939142198633	LIMK1;MYH9;MYH11;PLXNB1;RHOC;MYH10;ARHGAP35
Glycerophospholipid Biosynthesis R-HSA-1483206	24/127	0.024003874238468302	0.17328731485214946	0	0	1.6417279195000196	6.122890002449799	PLA2G2D;STARD7;PRKCSH;SLC44A2;STARD10;PLA2G4C;SH2D3C;MBOAT1;PLD4;PLD6;LCLAT1;PLB1;PLD3;PLD2;ETNPPL;PLA2G15;PGS1;PITPNM1;LPCAT4;CHEK2;LIPH;ETNK1;GPD1L;LPIN1
Listeria Monocytogenes Entry Into Host Cells R-HSA-8876384	6/19	0.02400585475091894	0.17328731485214946	0	0	3.2450531783329213	12.102288012578544	FZR1;SRC;HGS;STAM;CBL;RPS27A
Regulation Of TP53 Activity Thru Methylation R-HSA-6804760	6/19	0.02400585475091894	0.17328731485214946	0	0	3.2450531783329213	12.102288012578544	L3MBTL1;EHMT2;CHEK2;MDM4;RPS27A;TP53
SUMOylation Of Transcription Factors R-HSA-3232118	6/19	0.02400585475091894	0.17328731485214946	0	0	3.2450531783329213	12.102288012578544	PIAS4;PIAS3;SUMO2;TP53;HIC1;PIAS2
GPCR Downstream Signaling R-HSA-388396	94/619	0.02409678501571607	0.17328731485214946	0	0	1.266836507936508	4.719823449368103	GLP1R;CHRM3;DGKE;OXTR;VIPR1;ITSN1;CHRM5;ARRB1;ARRB2;HTR4;PIK3CG;LTB4R;CXCL16;PREX1;PPP3CA;CYSLTR1;C1QTNF1;RGS3;PPP2R1A;AKT2;PDE4B;PDE4A;CCR7;PRKACB;GPSM3;GPR39;ARHGEF10;PLEKHG2;GPBAR1;PPP2R5D;RHOC;SSTR2;TIAM2;ADORA2A;ARHGEF3;ARHGEF4;ARHGEF2;PLCB1;RGR;AGXT;DGKI;DGKH;CX3CR1;OPRD1;RGS18;CALCRL;RGS19;PDE1C;SRC;PDE1B;C5AR1;ITPR1;CXCR5;PIK3R3;LPAR3;PIK3R2;ADCY1;ADRB2;KALRN;PIK3R5;C3;CDC42;C5;PPP3R1;PROKR2;GNG2;TBXA2R;HRH2;CXCR3;GNG7;CPAMD8;CCL4;P2RY1;CXCR2;GRK6;PCDHA4;S1PR3;ECT2;MAPK3;CCR1;P2RY13;ARHGEF38;PPBP;GNG12;CXCL12;GNAL;LPAR5;PNOC;PDE3A;GNAS;SAA2;PLXNB1;CALM1;CCL28
SUMOylation Of SUMOylation Proteins R-HSA-4085377	9/35	0.024663671443654146	0.17659615830218164	0	0	2.4349171954805757	9.015095642879349	PIAS4;POM121;NUP188;POM121C;NUP210;SUMO2;NUP43;NUP153;NUP98
Glucose Metabolism R-HSA-70326	18/89	0.025098118965058987	0.17893227917330848	0	0	1.78519420237093	6.578373471882003	PFKFB2;MAP4K2;POM121;SLC37A2;PFKFB3;NUP188;NUP210;PPP2R5D;NUP153;ENO3;G6PC3;POM121C;PPP2R1A;NUP43;NUP98;PRKACB;FBP1;PFKM
SUMOylation R-HSA-2990846	31/174	0.02527127844783894	0.1793935388528996	0	0	1.5282204600109595	5.620927451539447	POM121;THRB;NUP188;THRA;RORA;BRCA1;AURKB;POM121C;SUMO2;NUP43;PPARGC1A;PIAS4;SUZ12;PIAS3;DAXX;CBX5;PHC1;NUP210;CBX4;NUP153;ESR1;HIC1;PIAS2;PML;HIPK2;NFKBIA;NR5A2;RARA;NUP98;PPARA;TP53
Membrane Trafficking R-HSA-199991	91/599	0.02586317261877315	0.18281063039081535	0	0	1.2671316366353083	4.631284058209924	SCARB2;SERPINA1;HIP1;KDELR1;ITSN1;ARRB1;AP2A1;ARRB2;UBE2Z;PPP6C;TFG;AP1G2;AKT2;KIF1C;TRAPPC11;KIF21A;AP1S3;LDLRAP1;TBC1D10A;RAB8A;SH3D19;TPD52;COG5;AP1B1;TSC2;AP3B1;ANK3;COPZ1;DNM1;F5;F8;RAB31;HGS;MYH9;RIN3;DENND6B;VAMP4;VAMP2;ARF6;SPTBN4;RAB5B;SRC;DCTN1;RHOBTB3;ADRB2;CBL;RAB21;TGOLN2;KLC4;BLOC1S6;GGA3;CYTH4;FCHO1;CUX1;MYO6;MVB12B;TBC1D13;PIP5K1C;RPS27A;RAB6A;LDLR;UBQLN2;SPTBN2;TBC1D8B;TRAPPC1;SEC24A;FZD4;HOMER2;RAB3IP;HPS4;HIP1R;MYO5A;TRAPPC8;SYNJ2;STAM;TPD52L1;ARCN1;TJP1;SNX18;DAB2;TF;CD4;KIF18B;SYT12;RAB12;COL7A1;UBAP1;SEC24D;CALM1;IL7R;MON1B
Negative Regulation Of MAPK Pathway R-HSA-5675221	10/41	0.026245363625614037	0.18472268696496008	0	0	2.269362630512701	8.26108346515112	DUSP5;KSR1;PPP2R1A;PPP2R5B;PPP2R5D;PTPN7;RPS27A;MAPK3;DUSP7;PTPN3
trans-Golgi Network Vesicle Budding R-HSA-199992	15/71	0.027058022354009784	0.18596639700020534	0	0	1.8854808966749266	6.806155662123002	TPD52;TBC1D8B;HOMER2;AP1B1;HIP1R;ARRB1;AP3B1;TPD52L1;TGOLN2;BLOC1S6;AP1G2;HGS;AP1S3;VAMP2;SH3D19
Ion Channel Transport R-HSA-983712	31/175	0.02716152944985398	0.18596639700020534	0	0	1.5175204132268687	5.472108296228528	TTYH3;TTYH2;TTYH1;ATP2A3;ATP1A4;ATP2A2;ATP10B;TCIRG1;ATP2C2;UNC80;ATP6V0A2;TRPM8;RPS27A;ATP9B;TRPM3;ATP9A;ATP6V0A1;TRPM4;ATP8B3;ATP8B2;ATP2B4;ANO9;MCOLN1;SLC9B2;TPCN1;OSTM1;SCNN1A;SGK3;ATP13A2;CALM1;ATP6V0D2
Metabolism Of Fat-Soluble Vitamins R-HSA-6806667	11/47	0.027170459626656603	0.18596639700020534	0	0	2.149841141987739	7.751520836417731	AKR1C1;SDC3;RBP1;GPC2;APOE;LRP10;LRP8;LDLR;HSPG2;PLB1;LRP12
Crosslinking Of Collagen Fibrils R-HSA-2243919	4/10	0.027209110081045765	0.18596639700020534	0	0	4.685408299866131	16.887164676134034	BMP1;TLL2;TLL1;LOXL2
Nef Mediated Downregulation Of MHC Class I Complex Cell Surface Expression R-HSA-164940	4/10	0.027209110081045765	0.18596639700020534	0	0	4.685408299866131	16.887164676134034	PACS1;AP1B1;AP1S3;B2M
Neurotoxicity Of Clostridium Toxins R-HSA-168799	4/10	0.027209110081045765	0.18596639700020534	0	0	4.685408299866131	16.887164676134034	SV2B;SV2A;VAMP1;VAMP2
STAT5 Activation Downstream Of FLT3 ITD Mutants R-HSA-9702518	4/10	0.027209110081045765	0.18596639700020534	0	0	4.685408299866131	16.887164676134034	CDKN1A;NOX4;PTPN11;BCL2L1
Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091	12/53	0.027604337409262988	0.18605199917229362	0	0	2.05951140897388	7.393197738709334	NDST2;HS3ST3B1;VCAN;IDUA;NDST3;SDC3;XYLT2;XYLT1;GPC2;HPSE;HSPG2;SGSH
Ion Transport By P-type ATPases R-HSA-936837	12/53	0.027604337409262988	0.18605199917229362	0	0	2.05951140897388	7.393197738709334	ATP8B3;ATP8B2;ATP2A3;ATP1A4;ATP2B4;ATP2A2;ATP10B;ATP13A2;ATP2C2;CALM1;ATP9B;ATP9A
Nuclear Envelope Breakdown R-HSA-2980766	12/53	0.027604337409262988	0.18605199917229362	0	0	2.05951140897388	7.393197738709334	POM121;NUP188;NUP210;POM121C;PLK1;NUP43;NUP153;NUP98;LPIN1;EMD;LMNB1;TMPO
Iron Uptake And Transport R-HSA-917937	13/59	0.027671579078829642	0.18605199917229362	0	0	1.9888544240576205	7.134715761721527	SLC46A1;SLC11A2;IREB2;CYBRD1;TCIRG1;MCOLN1;TF;FLVCR1;ATP6V0A2;HMOX1;RPS27A;ATP6V0D2;ATP6V0A1
Beta-catenin Independent WNT Signaling R-HSA-3858494	26/142	0.028018438244312733	0.18762144476151119	0	0	1.5793187279941876	5.64589463918084	LEF1;ITPR1;RORA;AP2A1;ARRB2;PPP3CA;PPP3R1;GNG2;MYC;GNG7;PSMF1;WNT1;RPS27A;TCF7L2;TCF7L1;SMURF2;FZD4;PDE6G;NCOA3;NFATC1;GNG12;PSMB8;PSMB9;MOV10;CALM1;PLCB1
Activated NTRK2 Signals Thru FYN R-HSA-9032500	3/6	0.028926846887527075	0.18986112996813406	0	0	7.026495383380168	24.894768849272083	NTRK2;DOCK3;SRC
Activated NTRK3 Signals Thru PI3K R-HSA-9603381	3/6	0.028926846887527075	0.18986112996813406	0	0	7.026495383380168	24.894768849272083	IRS1;SRC;NTRK3
RAS Signaling Downstream Of NF1 Loss-Of-Function Variants R-HSA-6802953	3/6	0.028926846887527075	0.18986112996813406	0	0	7.026495383380168	24.894768849272083	SPRED3;SPRED2;SPRED1
RUNX3 Regulates Immune Response And Cell Migration R-HSA-8949275	3/6	0.028926846887527075	0.18986112996813406	0	0	7.026495383380168	24.894768849272083	ITGA4;ITGAL;RUNX3
TNFR1-mediated Ceramide Production R-HSA-5626978	3/6	0.028926846887527075	0.18986112996813406	0	0	7.026495383380168	24.894768849272083	SMPD3;TNF;TNFRSF1A
Regulation Of TP53 Degradation R-HSA-6804757	9/36	0.029356793272443678	0.19192148645305074	0	0	2.3446009389671363	8.272294423953243	DAXX;PPP2R1A;AKT2;CHEK2;RICTOR;MDM4;RFFL;RPS27A;TP53
Oncogenic MAPK Signaling R-HSA-6802957	16/78	0.029609792789526707	0.19281337509400462	0	0	1.8166575542190633	6.39399900574292	KSR1;VWF;SRC;ARRB1;AP3B1;ARRB2;KSR2;DUSP7;SPRED3;SPRED2;KIAA1549;SPRED1;BCL2L11;MPRIP;CALM1;MAPK3
EPHA-mediated Growth Cone Collapse R-HSA-3928663	5/15	0.030730235345597677	0.1972559788917754	0	0	3.514664523905183	12.239848180703566	LYN;SRC;MYH9;MYH11;MYH10
Elevation Of Cytosolic Ca2+ Levels R-HSA-139853	5/15	0.030730235345597677	0.1972559788917754	0	0	3.514664523905183	12.239848180703566	P2RX7;P2RX3;STIM1;P2RX1;ITPR1
Nef-mediated Downmodulation Of Cell Surface Receptors By Recruitment To Clathrin Adapters R-HSA-164938	6/20	0.030769070468003663	0.1972559788917754	0	0	3.0130914101975197	10.48931030762665	CD4;PACS1;AP1B1;AP2A1;AP1S3;B2M
Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572	6/20	0.030769070468003663	0.1972559788917754	0	0	3.0130914101975197	10.48931030762665	LIMK1;MYH9;MYH11;PLXNB1;RHOC;MYH10
IRE1alpha Activates Chaperones R-HSA-381070	11/48	0.03140582494105533	0.20056075078187457	0	0	2.0916175942353954	7.238590470286839	ERN1;GSK3A;DCTN1;FKBP14;WFS1;CTDSP2;GFPT1;PPP2R5B;SSR1;HYOU1;EXTL3
Influenza Viral RNA Transcription And Replication R-HSA-168273	25/137	0.031890997353442266	0.20287580624074425	0	0	1.5725351501475437	5.418062178361337	RPL4;POM121;NUP188;RPL31;RPL34;RPLP1;RPL36A;BLOC1S6;RPS16;POM121C;RPL14;NUP43;RPS11;RPS27A;POLR2J;RPS13;RPL19;NUP210;RPL23;RPL13A;RPSA;NUP153;RPL3L;RPS20;NUP98
Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956	18/92	0.03397440495260916	0.21530140150044272	0	0	1.712526743221412	5.792018614174987	RPL4;RPL31;RPL34;RPLP1;RPL23;RPL36A;RPL13A;RPSA;GSPT1;RPL3L;RPS16;RPL14;RPS20;PABPC1;RPS11;RPS27A;RPS13;RPL19
Platelet Degranulation R-HSA-114608	23/125	0.03526004261852384	0.22259584156884898	0	0	1.588195618190619	5.312522114396841	LGALS3BP;CAP1;SPARC;SERPINA1;VWF;TGFB3;APLP2;PCDH7;SERPINF2;PLEK;F13A1;PLG;ACTN4;IGF1;PPBP;CLU;THBS1;SGPP2;F5;TF;F8;PECAM1;CALM1
Role Of Phospholipids In Phagocytosis R-HSA-2029485	7/26	0.03584804673864186	0.22440905901984265	0	0	2.5905021903371215	8.6223989756013	FCGR2A;PRKCSH;ITPR1;PLD4;PIK3R2;PLD3;PLD2
Synthesis Of IP3 And IP4 In Cytosol R-HSA-1855204	7/26	0.03584804673864186	0.22440905901984265	0	0	2.5905021903371215	8.6223989756013	INPP5D;ITPK1;PLD4;PLCE1;CALM1;PLCB1;PLCD3
Complement Cascade R-HSA-166658	12/55	0.03598763940152444	0.22440905901984265	0	0	1.9634953057361841	6.527796731574503	C3;C5;CFH;CFHR1;C5AR2;CD19;AKR1C1;C5AR1;CFHR3;CPNE2;MASP1;CLU
Signaling By EGFR R-HSA-177929	11/49	0.036089969588439026	0.22440905901984265	0	0	2.036458443733175	6.764586087906122	CDC42;HGS;SRC;ADAM12;PTPN11;PTPN12;STAM;CBL;RPS27A;PAG1;PTPN3
VEGFA-VEGFR2 Pathway R-HSA-4420097	18/93	0.037392942216029484	0.2316401738775759	0	0	1.6895961227786753	5.552474631429003	CYFIP2;NCKAP1;SRC;SPHK1;ITPR1;HSPB1;PIK3R2;PTK2;CDC42;ABI2;AXL;AKT2;ELMO2;ITGAV;NCKAP1L;RICTOR;CALM1;PRKACB
