Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Extracellular Matrix Organization R-HSA-1474244	30/291	4.759490165773774E-8	4.417672235686385E-6	0	0	3.441419007921471	58.024183491887385	SPARC;SDC4;NCAN;ITGB3;COL12A1;FURIN;FBLN2;THBS1;CTSS;ICAM1;ADAMTS14;BSG;ITGB8;TIMP1;VCAM1;ITGA3;COL22A1;MMP2;COL1A1;COL3A1;COL1A2;LOX;COL7A1;PECAM1;TLL2;CD47;ITGA5;AGRN;FGF13;CD44
Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169	35/378	5.6033394909654863E-8	4.7675080168964674E-6	0	0	3.066068199431671	51.195115693523924	TRIM71;UBA7;CBLB;UBE2L6;UBR2;CTSS;HERC5;TRIM69;FBXO6;PSMF1;B2M;FBXO7;TRIM21;FBXO9;HERC6;DTX3L;ERAP2;SIAH2;ZBTB16;ERAP1;HLA-B;HLA-C;LNPEP;HLA-A;HLA-F;PSMB8;HLA-E;PSMB9;TAPBP;CDC34;MKRN1;PSME2;RBCK1;TLR4;MYD88
Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410	15/83	8.918734293187932E-8	7.004636702572983E-6	0	0	6.517841032118369	105.80102859853908	UBA7;STAT1;MX2;MX1;EIF2AK2;UBE2L6;ISG15;IFIT1;USP18;OASL;HERC5;OAS1;OAS2;OAS3;TRIM25
Toll-like Receptor Cascades R-HSA-168898	21/162	1.0926852242045347E-7	7.9687972422345E-6	0	0	4.424741453132205	70.92620496410582	MAP2K3;GSDMD;MEF2C;UNC93B1;KCNH8;NLRC5;NOD1;USP18;CTSS;DNM1;NFKB2;NFKBIA;GDNF;IRAK2;TIFA;IRF7;TLR4;MYD88;TLR3;LGMN;BIRC3
Antigen Presentation: Folding, Assembly, Peptide Loading Of Class I MHC R-HSA-983170	9/28	1.8915502696944175E-7	1.2875152169053335E-5	0	0	13.903855383138698	215.24139886886863	ERAP2;ERAP1;HLA-B;HLA-C;HLA-A;HLA-F;B2M;HLA-E;TAPBP
PD-1 Signaling R-HSA-389948	8/21	2.0324332571802028E-7	1.296946472238117E-5	0	0	18.041321349363837	277.9962296503395	CD274;HLA-DRB4;HLA-DRA;PDCD1LG2;HLA-DRB3;HLA-DQA1;HLA-DRB1;HLA-DPA1
Interleukin-1 Family Signaling R-HSA-446652	19/152	7.728182361516087E-7	4.641455406534074E-5	0	0	4.232804232804233	59.56919346802899	GSDMD;IL1R1;NLRC5;NOD1;USP18;PSMB8;NFKB2;IL18BP;PSMB9;NFKBIA;IL1RL1;IRAK2;ALOX5;TIFA;CASP1;PSME2;PSMF1;SQSTM1;MYD88
Negative Regulators Of DDX58/IFIH1 Signaling R-HSA-936440	9/35	1.5687365450743776E-6	8.718403163210852E-5	0	0	10.156827215337854	135.74843348272023	HERC5;IFIH1;CYLD;UBA7;NLRC5;TNFAIP3;TRIM25;UBE2L6;ISG15
Integrin Cell Surface Interactions R-HSA-216083	12/66	1.6224256621058394E-6	8.718403163210852E-5	0	0	6.5407972858354535	87.19921595565418	VCAM1;ITGA3;ITGB3;BSG;PECAM1;ITGB8;CD47;ITGA5;AGRN;THBS1;CD44;ICAM1
Interleukin-10 Signaling R-HSA-6783783	10/45	1.7659169320227504E-6	8.900818536124305E-5	0	0	8.392259186779734	111.17091883366282	CCR1;CXCL10;CSF1;IL1R1;CCL5;LIF;CCL2;TIMP1;CXCL2;ICAM1
Antigen processing-Cross Presentation R-HSA-1236975	15/104	1.8307266332870754E-6	8.900818536124305E-5	0	0	4.974495071344868	65.71704756242626	HLA-B;HLA-C;LNPEP;HLA-A;HLA-F;CTSS;PSMB8;HLA-E;TAPBP;PSMB9;PSME2;PSMF1;B2M;TLR4;MYD88
DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928	13/81	2.6184684589960783E-6	1.2152074075613617E-4	0	0	5.631520957006656	72.38149379424779	UBA7;NLRC5;TNFAIP3;UBE2L6;ISG15;NFKB2;HERC5;IFIH1;NFKBIA;CYLD;DHX58;IRF7;TRIM25
Nicotinate Metabolism R-HSA-196807	8/31	5.8633663631359154E-6	2.6028248072877257E-4	0	0	10.191990499439203	122.78073513263837	PARP10;NT5E;NNMT;NAMPT;CD38;PARP14;PARP9;PARP8
MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155	14/102	7.277972312987949E-6	3.088970513181848E-4	0	0	4.688674648475567	55.470107472448184	MAP2K3;MEF2C;KCNH8;NLRC5;NOD1;USP18;NFKB2;NFKBIA;GDNF;IRAK2;TIFA;IRF7;TLR4;MYD88
ER-Phagosome Pathway R-HSA-1236974	13/89	7.681438058988238E-6	3.088970513181848E-4	0	0	5.036636890391115	59.31498071094156	HLA-B;HLA-C;HLA-A;HLA-F;PSMB8;HLA-E;TAPBP;PSMB9;PSME2;PSMF1;B2M;TLR4;MYD88
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	14/103	8.168678144555327E-6	3.088970513181848E-4	0	0	4.635752017481976	54.308778056338184	MAP2K3;MEF2C;KCNH8;NLRC5;NOD1;USP18;NFKB2;NFKBIA;GDNF;IRAK2;TIFA;IRF7;TLR3;BIRC3
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	14/103	8.168678144555327E-6	3.088970513181848E-4	0	0	4.635752017481976	54.308778056338184	MAP2K3;MEF2C;KCNH8;NLRC5;NOD1;USP18;NFKB2;NFKBIA;GDNF;IRAK2;TIFA;IRF7;TLR4;MYD88
MHC Class II Antigen Presentation R-HSA-2132295	14/104	9.15458814512585E-6	3.3381551772048194E-4	0	0	4.584005444954909	53.18021777397936	CD74;HLA-DRB4;IFI30;CTSS;DNM1;HLA-DMA;HLA-DMB;HLA-DRA;HLA-DOA;HLA-DRB3;HLA-DQA1;HLA-DRB1;LGMN;HLA-DPA1
SARS-CoV-2 Infection R-HSA-9694516	25/283	1.0083317124520805E-5	3.5500230290123246E-4	0	0	2.8790540703711756	33.122446847821145	SDC4;FURIN;NOD1;IFIH1;IRAK2;GPC3;TRIM25;B2M;ST3GAL1;STAT1;STAT2;HLA-B;HLA-C;ISG15;HLA-A;HLA-F;PARP14;PARP9;REXO2;HLA-E;PARP8;PARP10;IRF7;AGRN;ST6GALNAC4
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138	14/106	1.1447305593292253E-5	3.8958996702504633E-4	0	0	4.483887076369931	51.01657387125629	MAP2K3;MEF2C;KCNH8;NLRC5;NOD1;USP18;NFKB2;NFKBIA;GDNF;IRAK2;TIFA;IRF7;TLR4;MYD88
Translocation Of ZAP-70 To Immunological Synapse R-HSA-202430	6/17	1.215435024666916E-5	4.00309406511265E-4	0	0	15.944436803740889	180.45632007307097	HLA-DRB4;HLA-DRA;HLA-DRB3;HLA-DQA1;HLA-DRB1;HLA-DPA1
MyD88-independent TLR4 Cascade R-HSA-166166	14/107	1.2773398262187107E-5	4.075512383029074E-4	0	0	4.435442704473974	49.97921512762571	MAP2K3;MEF2C;KCNH8;NLRC5;NOD1;USP18;NFKB2;NFKBIA;GDNF;IRAK2;TIFA;IRF7;TLR4;BIRC3
Costimulation By CD28 Family R-HSA-388841	11/68	1.4213671609508813E-5	4.3976238525177266E-4	0	0	5.670624732563115	63.29157936615278	LYN;CD274;HLA-DRB4;HLA-DRA;TNFRSF14;PDCD1LG2;HLA-DRB3;ICOSLG;HLA-DQA1;HLA-DRB1;HLA-DPA1
Activation Of C3 And C5 R-HSA-174577	4/6	1.7431244450851823E-5	5.234500171858739E-4	0	0	58.31372549019608	638.9578530949931	C3;C4B;C4A;CFB
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	16/140	1.800527667424583E-5	5.252396424115711E-4	0	0	3.807343540954363	41.59464069071982	MAP2K3;MEF2C;KCNH8;NLRC5;NOD1;USP18;DNM1;NFKB2;NFKBIA;GDNF;IRAK2;TIFA;IRF7;TLR4;MYD88;BIRC3
SARS-CoV Infections R-HSA-9679506	29/369	1.921224878393305E-5	5.448807224554345E-4	0	0	2.5391711229946523	27.575303239883926	SDC4;FURIN;NOD1;IFIH1;IRAK2;GPC3;S1PR1;TRIM25;JAK2;B2M;ST3GAL1;IL1R1;STAT1;STAT2;HLA-B;HLA-C;ISG15;HLA-A;HLA-F;PARP14;PARP9;REXO2;HLA-E;PARP8;VEGFA;PARP10;IRF7;AGRN;ST6GALNAC4
Nicotinamide Salvaging R-HSA-197264	6/19	2.5167340968838875E-5	6.944825710590403E-4	0	0	13.490050040730827	142.85913615871448	PARP10;NNMT;NAMPT;PARP14;PARP9;PARP8
Interleukin-1 Signaling R-HSA-9020702	14/114	2.6502880484758706E-5	7.120905519720695E-4	0	0	4.123460949464012	43.454091764742934	IL1R1;NLRC5;NOD1;USP18;PSMB8;NFKB2;PSMB9;NFKBIA;IRAK2;TIFA;PSME2;PSMF1;SQSTM1;MYD88
Disease R-HSA-1643685	89/1736	2.8300554454510194E-5	7.408940025142284E-4	0	0	1.6534771199811757	17.316252704546297	SPON2;NCAN;ITGB3;HEXA;ANTXR2;IFIH1;LFNG;CYSLTR2;CCND1;ADAMTSL4;FGFR1OP2;BSG;TRIM24;CASP1;TRIM25;JAK2;B2M;ABCD1;MAP2K3;RPL21;VWF;IL1R1;KCNH8;HLA-B;HLA-C;AGTRAP;ABCC9;KSR2;HLA-A;REXO2;HLA-F;PARP9;HLA-E;PARP8;KAT2A;IRF7;PSME2;SERPING1;SQSTM1;ST6GALNAC4;TLR4;TLR3;CEBPB;CEBPD;SDC4;UNC93B1;NOD1;FURIN;ZC3HAV1;FOXO4;FOXO3;THBS1;DLL1;SLC5A5;C3;ADAMTS15;CYP27B1;ADAMTS14;NT5E;IRAK2;GPC3;S1PR1;HMOX1;E2F2;PSMF1;ST3GAL1;HES5;GSDMD;LYN;APOBEC3G;STAT1;STAT2;EIF2AK2;ISG15;PARP14;ESR1;PSMB8;PML;PSMB9;NFKB2;VEGFA;PARP10;NFKBIA;ADM2;AGRN;FGF13;FGFR3;MYD88;BCL2L1
TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138	13/101	3.0924077352420975E-5	7.893370744205453E-4	0	0	4.3471121768140115	45.14030623170782	MAP2K3;MEF2C;KCNH8;NLRC5;NOD1;USP18;NFKB2;NFKBIA;GDNF;IRAK2;TIFA;TLR4;MYD88
Phosphorylation Of CD3 And TCR Zeta Chains R-HSA-202427	6/20	3.494238879048995E-5	8.70150706221713E-4	0	0	12.525826669548303	128.53765196337034	HLA-DRB4;HLA-DRA;HLA-DRB3;HLA-DQA1;HLA-DRB1;HLA-DPA1
ISG15 Antiviral Mechanism R-HSA-1169408	11/75	3.67679504260533E-5	8.938113663095338E-4	0	0	5.0485661204268295	51.55032304517818	HERC5;UBA7;STAT1;MX2;MX1;TRIM25;EIF2AK2;UBE2L6;ISG15;IFIT1;USP18
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) Bind RNA R-HSA-428359	4/7	3.959672721673765E-5	9.401920578671894E-4	0	0	38.87380593262946	394.0545999868995	IGF2;IGF2BP1;IGF2BP2;CD44
Initial Triggering Of Complement R-HSA-166663	6/21	4.754463537047542E-5	0.0011032516525739864	0	0	11.69016641452345	116.36206472277365	C3;C4B;C4A;C1S;C1R;CFB
SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671	14/121	5.181312657421426E-5	0.001174309473050071	0	0	3.8522992371656337	38.01397663995186	STAT1;STAT2;HLA-B;HLA-C;ISG15;NOD1;HLA-A;HLA-F;HLA-E;IFIH1;IRAK2;IRF7;TRIM25;B2M
Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782	8/41	5.290718487786804E-5	0.001174309473050071	0	0	7.099829861590105	69.91182165105133	COL1A1;MSR1;COL3A1;SPARC;COL1A2;HBA1;APOL1;FTL
Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643	9/53	5.762216487552354E-5	0.0012517495816576497	0	0	5.9961660679745785	58.53219422114118	CYLD;IRAK2;CASP1;TNFAIP3;HMOX1;NOD1;BIRC3;NFKB2;BCL2L1
Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426	14/123	6.213352181292435E-5	0.0013216317868957452	0	0	3.7812214619891256	36.62576151880808	CSF1;IGFBP4;MMP2;TMEM132A;SHISA5;IGF2;IGF1;C3;C4A;STC2;GPC3;TRIM26;TIMP1;APOL1
Downstream TCR Signaling R-HSA-202424	12/94	6.725998328744775E-5	0.0014014784272751869	0	0	4.30109849190095	41.32041708194015	NFKBIA;CDC34;HLA-DRB4;PSME2;HLA-DRA;PSMF1;HLA-DRB3;HLA-DQA1;PSMB8;HLA-DRB1;HLA-DPA1;PSMB9
Platelet Degranulation R-HSA-114608	14/125	7.420317838780883E-5	0.0015152289026790565	0	0	3.7127050480802395	35.30301175726404	SERPINA3;SPARC;VWF;ITGB3;PCDH7;ENDOD1;IGF2;RAB27B;IGF1;THBS1;VEGFA;PECAM1;SERPING1;TIMP1
MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871	12/96	8.281430797790693E-5	0.0016579099695184897	0	0	4.198255179934569	39.459021375056324	MAP2K3;NFKBIA;MEF2C;GDNF;IRAK2;KCNH8;TIFA;NLRC5;NOD1;USP18;MYD88;NFKB2
MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058	13/112	9.212577646506008E-5	0.0018088541879005065	0	0	3.8618910820745684	35.886065914786954	MAP2K3;MEF2C;KCNH8;NLRC5;NOD1;USP18;NFKB2;NFKBIA;GDNF;IRAK2;TIFA;TLR4;MYD88
Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005	14/130	1.1369045554794102E-4	0.002190150096499015	0	0	3.5517505412684165	32.25710889264757	SERPINA3;SPARC;VWF;ITGB3;PCDH7;ENDOD1;IGF2;RAB27B;IGF1;THBS1;VEGFA;PECAM1;SERPING1;TIMP1
OAS Antiviral Response R-HSA-8983711	4/9	1.3511611442485816E-4	0.0025546954227366704	0	0	23.321870286576168	207.78331239413217	OAS1;OAS2;OAS3;OASL
Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424	6/25	1.3847424681398473E-4	0.0025705855635832437	0	0	9.227167768134406	81.98178187544397	C3;GSDMD;NT5E;CASP1;HMOX1;NFKB2
Cell Surface Interactions At Vascular Wall R-HSA-202733	14/134	1.5731303262205975E-4	0.0028681536840557678	0	0	3.432644206227667	30.060602080193156	LYN;CD74;CXADR;GYPC;SDC4;ITGA3;ITGB3;SLC7A11;SLC7A5;BSG;PECAM1;CD47;ITGA5;CD44
Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949	9/63	2.288376109002006E-4	0.004099003521563243	0	0	4.88323201621074	40.93368226106744	NFKBIA;IRF7;POLR1D;DTX4;TRIM21;TLR3;MYD88;TRIM56;NFKB2
Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168	23/307	2.742010472486386E-4	0.004826883952428621	0	0	2.3954979879275653	19.64703360905018	TRIM71;UBA7;DTX3L;SIAH2;ZBTB16;CBLB;UBE2L6;LNPEP;UBR2;PSMB8;PSMB9;HERC5;CDC34;MKRN1;PSME2;TRIM69;FBXO6;RBCK1;PSMF1;FBXO7;TRIM21;FBXO9;HERC6
Scavenging By Class A Receptors R-HSA-3000480	5/19	3.2020939664658814E-4	0.005541250745358754	0	0	10.422421234354768	83.86438153740008	COL1A1;MSR1;COL3A1;COL1A2;FTL
Translation Of Structural Proteins R-HSA-9683701	6/30	4.028571499454807E-4	0.006855285834905596	0	0	7.302950075642965	57.08663876653938	PARP10;PARP14;PARP9;ST3GAL1;ST6GALNAC4;PARP8
L1CAM Interactions R-HSA-373760	11/99	4.5998754585723205E-4	0.007699135808528425	0	0	3.6671112804878048	28.179224075534005	SPTBN5;CNTNAP1;GAP43;ITGB3;NCAN;ITGA5;CD24;SCN2A;ANK1;SPTB;DNM1
Diseases Associated With TLR Signaling Cascade R-HSA-5602358	6/31	4.8559336652763163E-4	0.007940392371786476	0	0	7.010468986384266	53.490852671806216	NFKBIA;UNC93B1;TLR4;MYD88;TLR3;NFKB2
Maturation Of Nucleoprotein R-HSA-9683610	4/12	4.899556507566582E-4	0.007940392371786476	0	0	14.573906485671191	111.07059314371962	PARP10;PARP14;PARP9;PARP8
TCR Signaling R-HSA-202403	12/116	4.985343618542046E-4	0.007953180991455358	0	0	3.387375220199648	25.75705255659137	NFKBIA;CDC34;HLA-DRB4;PSME2;HLA-DRA;PSMF1;HLA-DRB3;HLA-DQA1;HLA-DRB1;PSMB8;HLA-DPA1;PSMB9
Chemokine Receptors Bind Chemokines R-HSA-380108	8/56	5.069217893906729E-4	0.007962571491813493	0	0	4.877339403136065	37.00512432212738	CCR1;CXCL10;CXCL11;CCL5;CCL2;CXCL2;CX3CL1;CXCL16
ZBP1(DAI) Mediated Induction Of Type I IFNs R-HSA-1606322	5/21	5.302228319538208E-4	0.008202386536740167	0	0	9.118674471299094	68.77498698334443	NFKBIA;DTX4;MYD88;TLR3;NFKB2
Signal Transduction R-HSA-162582	111/2465	5.531271675318142E-4	0.008428997582835556	0	0	1.4399713024822283	10.799673348688994	DGKG;SPARC;FGFRL1;CXCL16;SOX3;CYSLTR2;CCND1;EPSTI1;TNFSF10;MAF1;MEF2C;KCNH8;MYL6;MYCN;SPATA13;PSME2;RBCK1;SQSTM1;CD274;SPTBN5;CRABP1;FOXO4;SLC1A5;FOXO3;DTX4;RASGRP3;C3;HRH3;FLRT3;PSMF1;LYN;CCR1;EGR2;EGR3;PTCH1;GREB1;FZD9;IGF2;ARHGAP29;IGF1;ESR1;NFKBIA;CYLD;MOV10;CXCL10;CXCL11;COL1A2;GDNF;MKRN1;RANBP10;BMPR1B;FGF13;FGFR3;MYD88;BCL2L1;ARHGAP9;ITGB3;FLT4;TNFAIP3;CXCL2;CX3CL1;RND1;LFNG;LYL1;BDKRB2;ITGB8;FFAR2;JAK2;ANXA1;VWF;ITGA3;MMP2;KSR2;TRAF1;REXO2;SPTB;DNM1;PPM1A;ALDH1A3;KAT2A;ITGA5;BIRC3;USP15;FURIN;CXXC4;THBS1;DLL1;TRAK2;IL1RL1;CCL5;IGF2BP1;S1PR1;CCL2;PTK2B;S1PR3;CKB;HES5;IL32;NTRK2;CDKN2B;STAT1;SMOX;PCDH7;PSMB8;PML;PSMB9;VEGFA;ADM2;RGS10;F2RL1;LGR5
Generation Of Second Messenger Molecules R-HSA-202433	6/32	5.809751567659592E-4	0.008723171103794771	0	0	6.740486442453159	50.222033650953755	HLA-DRB4;HLA-DRA;HLA-DRB3;HLA-DQA1;HLA-DRB1;HLA-DPA1
